url,clubs,live_name,source_name,source_cell,source_price,source_number_format,source_xml_value,live_prices,classification,match_basis,catalog_active_purchases,catalog_total_purchases
https://fitnes-imperiya.fitbase.io/ticket/update?id=23,"Гоголевский, Промышленная, Ровио, Столица",Абонемент МУЛЬТИКАРТА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ,Абонемент МУЛЬТИКАРТА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ,C29,11990,"#,##0.00",11990,11990.0,equal,exact_name,1692,3393
https://fitnes-imperiya.fitbase.io/ticket/update?id=25,"Гоголевский, Промышленная, Ровио, Столица",Абонемент МУЛЬТИКАРТА 12 месяцев+2 лета в подарок,Абонемент МУЛЬТИКАРТА 12 месяцев+2 лета в подарок,C32,13990,"#,##0.00",13990,13990.0,equal,exact_name,0,389
https://fitnes-imperiya.fitbase.io/ticket/update?id=26,"Гоголевский, Промышленная, Ровио, Столица",Абонемент МУЛЬТИКАРТА 15 месяцев,Абонемент МУЛЬТИКАРТА 15 месяцев,C33,0,"#,##0.00",0,0.0,equal,exact_name,19,19
https://fitnes-imperiya.fitbase.io/ticket/update?id=27,"Гоголевский, Промышленная, Ровио, Столица",Абонемент МУЛЬТИКАРТА 15 месяцев (подарок),Абонемент МУЛЬТИКАРТА 15 месяцев (подарок),C34,13990,"#,##0.00",13990,0.0,zero,exact_name,16,16
https://fitnes-imperiya.fitbase.io/ticket/update?id=28,"Гоголевский, Промышленная, Ровио, Столица",Абонемент МУЛЬТИКАРТА 15 месяцев (подарок) спецпредложение,Абонемент МУЛЬТИКАРТА 15 месяцев (подарок) спецпредложение,C35,10990,"#,##0.00",10990,10990.0,equal,exact_name,1236,1305
https://fitnes-imperiya.fitbase.io/ticket/update?id=29,"Гоголевский, Промышленная, Ровио, Столица",Абонемент МУЛЬТИКАРТА 15 месяцев (рассрочка),Абонемент МУЛЬТИКАРТА 15 месяцев (рассрочка),C36,10990,"#,##0.00",10990,11990.0,other,exact_name,18,19
https://fitnes-imperiya.fitbase.io/ticket/update?id=30,"Гоголевский, Промышленная, Ровио, Столица",Абонемент МУЛЬТИКАРТА 36 месяцев,Абонемент МУЛЬТИКАРТА 36 месяцев,C38,38970,"#,##0.00",38970,38970.0,equal,exact_name,1,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=31,"Гоголевский, Промышленная, Ровио, Столица",Абонемент МУЛЬТИКАРТА+6 месяцев в подарок,Абонемент МУЛЬТИКАРТА+6 месяцев в подарок,C39,0,"#,##0.00",0,0.0,equal,exact_name,96,195
https://fitnes-imperiya.fitbase.io/ticket/update?id=85,"Гоголевский, Промышленная, Ровио, Столица",МУЛЬТИКАРТА 6 месяцев + 3 месяца в подарок,МУЛЬТИКАРТА 6 месяцев + 3 месяца в подарок,C94,0,"#,##0.00",0,0.0,equal,exact_name,0,3
https://fitnes-imperiya.fitbase.io/ticket/update?id=86,"Гоголевский, Промышленная, Ровио, Столица",Мультикарта 9 месяцев (6 месяцев в подарок),Мультикарта 9 месяцев (6 месяцев в подарок),C95,16990,"#,##0.00",16990,0.0,zero,exact_name,0,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=87,"Гоголевский, Промышленная, Ровио, Столица",МУЛЬТИКАРТА 9 месяцев (подарок),МУЛЬТИКАРТА 9 месяцев (подарок),C96,10990,"#,##0.00",10990,15990.0,other,exact_name,56,137
https://fitnes-imperiya.fitbase.io/ticket/update?id=88,"Гоголевский, Промышленная, Ровио, Столица",Мультикарта на 1 месяц,Мультикарта на 1 месяц,C97,0,"#,##0.00",0,0.0,equal,exact_name,0,4
https://fitnes-imperiya.fitbase.io/ticket/update?id=89,"Гоголевский, Промышленная, Ровио, Столица",Мультикарта на 3 месяца,Мультикарта на 3 месяца,C98,0,"#,##0.00",0,0.0,equal,exact_name,0,10
https://fitnes-imperiya.fitbase.io/ticket/update?id=90,"Гоголевский, Промышленная, Ровио, Столица",Мультикарта на 6 месяцев,Мультикарта на 6 месяцев,C99,0,"#,##0.00",0,0.0,equal,exact_name,8,54
https://fitnes-imperiya.fitbase.io/ticket/update?id=91,"Гоголевский, Промышленная, Ровио, Столица",Мультикарта на 9 месяцев,Мультикарта на 9 месяцев,C100,14990,"#,##0.00",14990,14990.0,equal,exact_name,0,66
https://fitnes-imperiya.fitbase.io/ticket/update?id=92,"Гоголевский, Промышленная, Ровио, Столица",Мультикарта на 9 месяцев + 3 месяца заморозки в подарок,Мультикарта на 9 месяцев + 3 месяца заморозки в подарок,C101,13990,"#,##0.00",13990,13990.0,equal,exact_name,1,6
https://fitnes-imperiya.fitbase.io/ticket/update?id=111,"Гоголевский, Промышленная, Ровио, Столица","Холодные 9 900,00 МУЛЬТИКАРТА 12 месяцев","Холодные 9 900,00 МУЛЬТИКАРТА 12 месяцев",C122,9900,"#,##0.00",9900,9900.0,equal,exact_name,0,33
https://fitnes-imperiya.fitbase.io/ticket/update?id=285,Столица,Абонемент 10 ДНЕЙ,Абонемент 10 ДНЕЙ,C3,0,"#,##0.00",0,0.0,equal,exact_name,0,18
https://fitnes-imperiya.fitbase.io/ticket/update?id=286,Столица,Абонемент 2 недели Фитнес,Абонемент 2 недели Фитнес,C5,490,"#,##0.00",490,490.0,equal,exact_name,0,76
https://fitnes-imperiya.fitbase.io/ticket/update?id=287,Столица,Абонемент в солярий на 100 минут,Абонемент в солярий на 100 минут,C6,2000,"#,##0.00",2000,2.0,thousands_prefix,exact_name,0,15
https://fitnes-imperiya.fitbase.io/ticket/update?id=288,Столица,Абонемент в солярий на 100+50 минут,Абонемент в солярий на 100+50 минут,C7,1200,"#,##0.00",1200,1.0,thousands_prefix,exact_name,0,4
https://fitnes-imperiya.fitbase.io/ticket/update?id=289,Столица,Абонемент в солярий на 50 + 50 минут,Абонемент в солярий на 50 + 50 минут,C8,900,"#,##0.00",900,900.0,equal,exact_name,0,7
https://fitnes-imperiya.fitbase.io/ticket/update?id=290,Столица,Абонемент в солярий на 50 минут,Абонемент в солярий на 50 минут,C9,1500,"#,##0.00",1500,1.0,thousands_prefix,exact_name,0,16
https://fitnes-imperiya.fitbase.io/ticket/update?id=291,Столица,Абонемент в солярий на 80 минут,Абонемент в солярий на 80 минут,C10,0,"#,##0.00",0,0.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=292,Столица,АБОНЕМЕНТ ДЖАМПИНГ 12 пос,АБОНЕМЕНТ ДЖАМПИНГ 12 пос,C11,3600,"#,##0.00",3600,3.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=293,Столица,АБОНЕМЕНТ ДЖАМПИНГ 8 пос,АБОНЕМЕНТ ДЖАМПИНГ 8 пос,C12,3480,"#,##0.00",3480,3.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=294,Столица,"АБОНЕМЕНТ лимфодренажная тренировка (10 посещений),1 мес.","АБОНЕМЕНТ лимфодренажная тренировка (10 посещений),1 мес.",C13,7500,"#,##0.00",7500,7.0,thousands_prefix,exact_name,0,42
https://fitnes-imperiya.fitbase.io/ticket/update?id=295,Столица,Абонемент МУЛЬТИ 24 месяцев,Абонемент МУЛЬТИ 24 месяцев,C14,23980,"#,##0.00",23980,23.0,thousands_prefix,exact_name,5,142
https://fitnes-imperiya.fitbase.io/ticket/update?id=296,Столица,Абонемент МУЛЬТИ 6+6 месяцев,Абонемент МУЛЬТИ 6+6 месяцев,C15,13990,"#,##0.00",13990,13.0,thousands_prefix,exact_name,0,35
https://fitnes-imperiya.fitbase.io/ticket/update?id=297,Столица,Абонемент НЕДЕЛЯ ДРУГ,Абонемент НЕДЕЛЯ ДРУГ,C40,0,"#,##0.00",0,0.0,equal,exact_name,0,439
https://fitnes-imperiya.fitbase.io/ticket/update?id=298,Столица,Абонемент НЕДЕЛЯ КАРЕЛЬСКИЙ,Абонемент НЕДЕЛЯ КАРЕЛЬСКИЙ,C41,0,"#,##0.00",0,0.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=299,Столица,Абонемент Неделя марафон,Абонемент Неделя марафон,C42,0,"#,##0.00",0,0.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=300,Столица,Абонемент НЕДЕЛЯ САЙТ,Абонемент НЕДЕЛЯ САЙТ,C43,100,"#,##0.00",100,100.0,equal,exact_name,0,808
https://fitnes-imperiya.fitbase.io/ticket/update?id=301,Столица,Абонемент Неделя сайт 2023,Абонемент Неделя сайт 2023,C44,0,"#,##0.00",0,0.0,equal,exact_name,0,76
https://fitnes-imperiya.fitbase.io/ticket/update?id=302,Столица,Абонемент Неделя Фитнес,Абонемент Неделя Фитнес,C45,2500,"#,##0.00",2500,2.0,thousands_prefix,exact_name,0,126
https://fitnes-imperiya.fitbase.io/ticket/update?id=303,Столица,Абонемент Неделя Фитнес (НОВЫЕ КЛИЕНТЫ),Абонемент Неделя Фитнес (НОВЫЕ КЛИЕНТЫ),C46,199,"#,##0.00",199,199.0,equal,exact_name,0,4
https://fitnes-imperiya.fitbase.io/ticket/update?id=304,Столица,Абонемент Неделя Фитнес 1 рубль,Абонемент Неделя Фитнес 1 рубль,C47,1,"#,##0.00",1,1.0,equal,exact_name,0,18
https://fitnes-imperiya.fitbase.io/ticket/update?id=305,Столица,Абонемент Неделя Фитнес 190 рублей,Абонемент Неделя Фитнес 190 рублей,C48,190,"#,##0.00",190,190.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=306,Столица,Абонемент НЕДЕЛЯ ФИТНЕСА БЕСПЛАТНО,Абонемент НЕДЕЛЯ ФИТНЕСА БЕСПЛАТНО,C49,0,"#,##0.00",0,0.0,equal,exact_name,0,71
https://fitnes-imperiya.fitbase.io/ticket/update?id=307,Столица,Абонемент НЕДЕЛЯ ХОЛОДНЫЕ,Абонемент НЕДЕЛЯ ХОЛОДНЫЕ,C50,0,"#,##0.00",0,0.0,equal,exact_name,0,19
https://fitnes-imperiya.fitbase.io/ticket/update?id=308,Столица,АБОНЕМЕНТ САЙКЛ 12 пос без клубной карты,АБОНЕМЕНТ САЙКЛ 12 пос без клубной карты,C51,6450,"#,##0.00",6450,6.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=309,Столица,АБОНЕМЕНТ САЙКЛ 12 пос при наличии клубной карты,АБОНЕМЕНТ САЙКЛ 12 пос при наличии клубной карты,C52,3600,"#,##0.00",3600,3.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=310,Столица,АБОНЕМЕНТ САЙКЛ 8 пос без клубной карты,АБОНЕМЕНТ САЙКЛ 8 пос без клубной карты,C53,5400,"#,##0.00",5400,5.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=311,Столица,АБОНЕМЕНТ САЙКЛ 8 пос при наличии клубной карты,АБОНЕМЕНТ САЙКЛ 8 пос при наличии клубной карты,C54,3000,"#,##0.00",3000,3.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=312,Столица,Абонемент УЛЬТРА 1 МЕСЯЦ 12 посещений,Абонемент УЛЬТРА 1 МЕСЯЦ 12 посещений,C55,3500,"#,##0.00",3500,3.0,thousands_prefix,exact_name,0,203
https://fitnes-imperiya.fitbase.io/ticket/update?id=313,Столица,Абонемент УЛЬТРА 1 МЕСЯЦ 8 посещений,Абонемент УЛЬТРА 1 МЕСЯЦ 8 посещений,C56,3400,"#,##0.00",3400,3.0,thousands_prefix,exact_name,0,245
https://fitnes-imperiya.fitbase.io/ticket/update?id=314,Столица,"Абонемент УЛЬТРА 1 МЕСЯЦ 990,00","Абонемент УЛЬТРА 1 МЕСЯЦ 990,00",C57,990,"#,##0.00",990,990.0,equal,exact_name,0,187
https://fitnes-imperiya.fitbase.io/ticket/update?id=315,Столица,Абонемент УЛЬТРА 1 МЕСЯЦ БЕЗЛИМИТ,Абонемент УЛЬТРА 1 МЕСЯЦ БЕЗЛИМИТ,C58,4100,"#,##0.00",4100,4.0,thousands_prefix,exact_name,13,1629
https://fitnes-imperiya.fitbase.io/ticket/update?id=316,Столица,Абонемент УЛЬТРА 1 МЕСЯЦ БЕСПЛАТНО,Абонемент УЛЬТРА 1 МЕСЯЦ БЕСПЛАТНО,C59,0,"#,##0.00",0,0.0,equal,exact_name,0,18
https://fitnes-imperiya.fitbase.io/ticket/update?id=317,Столица,Абонемент УЛЬТРА 12 + 2 лета в подарок,Абонемент УЛЬТРА 12 + 2 лета в подарок,C60,11990,"#,##0.00",11990,11.0,thousands_prefix,exact_name,0,58
https://fitnes-imperiya.fitbase.io/ticket/update?id=318,Столица,Абонемент УЛЬТРА 12 месяцев,Абонемент УЛЬТРА 12 месяцев,C61,11990,"#,##0.00",11990,11.0,thousands_prefix,exact_name,149,4864
https://fitnes-imperiya.fitbase.io/ticket/update?id=319,Столица,Абонемент УЛЬТРА 12 месяцев (акция 2 мес. в подарок),Абонемент УЛЬТРА 12 месяцев (акция 2 мес. в подарок),C62,15990,"#,##0.00",15990,15.0,thousands_prefix,exact_name,2,20
https://fitnes-imperiya.fitbase.io/ticket/update?id=320,Столица,"Абонемент УЛЬТРА 12 месяцев (акция 2 мес. в подарок) Ровио,3","Абонемент УЛЬТРА 12 месяцев (акция 2 мес. в подарок) Ровио,3",C63,13990,"#,##0.00",13990,13.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=321,Столица,Абонемент УЛЬТРА 12 месяцев (акция 3 мес. в подарок),Абонемент УЛЬТРА 12 месяцев (акция 3 мес. в подарок),C64,11990,"#,##0.00",11990,11.0,thousands_prefix,exact_name,17,51
https://fitnes-imperiya.fitbase.io/ticket/update?id=322,Столица,"Абонемент УЛЬТРА 12 месяцев (акция 3 мес. в подарок) Ровио,3","Абонемент УЛЬТРА 12 месяцев (акция 3 мес. в подарок) Ровио,3",C65,15990,"#,##0.00",15990,15.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=323,Столица,Абонемент УЛЬТРА 12 месяцев (акция 6 мес. в подарок),Абонемент УЛЬТРА 12 месяцев (акция 6 мес. в подарок),C66,15990,"#,##0.00",15990,15.0,thousands_prefix,exact_name,30,35
https://fitnes-imperiya.fitbase.io/ticket/update?id=324,Столица,"Абонемент УЛЬТРА 12 месяцев (акция 6 мес. в подарок) Ровио,3","Абонемент УЛЬТРА 12 месяцев (акция 6 мес. в подарок) Ровио,3",C67,17990,"#,##0.00",17990,17.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=325,Столица,"Абонемент УЛЬТРА 12 месяцев (Ровио,3)","Абонемент УЛЬТРА 12 месяцев (Ровио,3)",C68,15990,"#,##0.00",15990,15.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=326,Столица,Абонемент УЛЬТРА 12 месяцев + 3 месяца заморозки в подарок,Абонемент УЛЬТРА 12 месяцев + 3 месяца заморозки в подарок,C69,0,"#,##0.00",0,0.0,equal,exact_name,0,12
https://fitnes-imperiya.fitbase.io/ticket/update?id=327,Столица,Абонемент УЛЬТРА 12 месяцев + 3 месяца заморозки в подарок (Рови,Абонемент УЛЬТРА 12 месяцев + 3 месяца заморозки в подарок (Ровио),C70,13990,"#,##0.00",13990,13.0,thousands_prefix,unique_short_truncated_suffix,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=328,Столица,Абонемент УЛЬТРА 12 месяцев ДВОЙНОЕ / СЕМЕЙНЫЙ,Абонемент УЛЬТРА 12 месяцев ДВОЙНОЕ / СЕМЕЙНЫЙ,C71,4035,"#,##0.00",4035,4.0,thousands_prefix,exact_name,13,345
https://fitnes-imperiya.fitbase.io/ticket/update?id=329,Столица,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ,C72,12990,"#,##0.00",12990,0.0,zero,exact_name,52,327
https://fitnes-imperiya.fitbase.io/ticket/update?id=330,Столица,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ (вип),Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ (вип),C73,10990,"#,##0.00",10990,10.0,thousands_prefix,exact_name,63,67
https://fitnes-imperiya.fitbase.io/ticket/update?id=331,Столица,"Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ (Промышленная,10)","Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ (Промышленная,10)",C74,7989,"#,##0.00",7989,7.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=332,Столица,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ+подарок,Абонемент УЛЬТРА 12 месяцев СПЕЦПРЕДЛОЖЕНИЕ+подарок,C75,0,"#,##0.00",0,11.0,other,exact_name,26,26
https://fitnes-imperiya.fitbase.io/ticket/update?id=333,Столица,Абонемент УЛЬТРА 12+2 месяца в подарок,Абонемент УЛЬТРА 12+2 месяца в подарок,C76,11990,"#,##0.00",11990,11.0,thousands_prefix,exact_name,0,249
https://fitnes-imperiya.fitbase.io/ticket/update?id=334,Столица,Абонемент УЛЬТРА 12+2 месяца в подарок (Ровио),Абонемент УЛЬТРА 12+2 месяца в подарок (Ровио),C77,13990,"#,##0.00",13990,13.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=335,Столица,Абонемент УЛЬТРА 12+6 месяцев,Абонемент УЛЬТРА 12+6 месяцев,C78,14991,"#,##0.00",14991,14.0,thousands_prefix,exact_name,0,27
https://fitnes-imperiya.fitbase.io/ticket/update?id=336,Столица,Абонемент УЛЬТРА 15 месяцев,Абонемент УЛЬТРА 15 месяцев,C79,0,"#,##0.00",0,0.0,equal,exact_name,0,4
https://fitnes-imperiya.fitbase.io/ticket/update?id=337,Столица,Абонемент Ультра 15 месяцев (подарок),Абонемент Ультра 15 месяцев (подарок),C80,12990,"#,##0.00",12990,12.0,thousands_prefix,exact_name,136,202
https://fitnes-imperiya.fitbase.io/ticket/update?id=338,Столица,Абонемент УЛЬТРА 15 месяцев (рассрочка),Абонемент УЛЬТРА 15 месяцев (рассрочка),C81,12990,"#,##0.00",12990,12.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=339,Столица,Абонемент УЛЬТРА 15 месяцев + 3 месяца заморозки в подарок(Ровио,Абонемент УЛЬТРА 15 месяцев + 3 месяца заморозки в подарок(Ровио),C82,14990,"#,##0.00",14990,14.0,thousands_prefix,unique_short_truncated_suffix,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=340,Столица,Абонемент УЛЬТРА 24 месяца,Абонемент УЛЬТРА 24 месяца,C84,23000,"#,##0.00",23000,23.0,thousands_prefix,exact_name,1,41
https://fitnes-imperiya.fitbase.io/ticket/update?id=341,Столица,Абонемент УЛЬТРА 3 месяца,Абонемент УЛЬТРА 3 месяца,C85,8000,"#,##0.00",8000,8.0,thousands_prefix,exact_name,3,175
https://fitnes-imperiya.fitbase.io/ticket/update?id=342,Столица,Абонемент УЛЬТРА 6 месяцев СПЕЦПРЕДЛОЖЕНИЕ,Абонемент УЛЬТРА 6 месяцев СПЕЦПРЕДЛОЖЕНИЕ,C86,7000,"#,##0.00",7000,7.0,thousands_prefix,exact_name,0,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=343,Столица,Абонемент УЛЬТРА 6+6 месяцев,Абонемент УЛЬТРА 6+6 месяцев,C87,13991,"#,##0.00",13991,13.0,thousands_prefix,exact_name,0,27
https://fitnes-imperiya.fitbase.io/ticket/update?id=344,Столица,Абонемент УЛЬТРА 9 месяцев,Абонемент УЛЬТРА 9 месяцев,C88,14990,"#,##0.00",14990,14.0,thousands_prefix,exact_name,0,67
https://fitnes-imperiya.fitbase.io/ticket/update?id=345,Столица,Абонемент УЛЬТРА 9 месяцев (3 месяца заморозки в подарок),Абонемент УЛЬТРА 9 месяцев (3 месяца заморозки в подарок),C89,13990,"#,##0.00",13990,13.0,thousands_prefix,exact_name,0,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=346,Столица,Абонемент УЛЬТРА 9 месяцев (3 месяца заморозки в подарок) Ровио,Абонемент УЛЬТРА 9 месяцев (3 месяца заморозки в подарок) Ровио,C90,12990,"#,##0.00",12990,12.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=347,Столица,Абонемент УЛЬТРА 9 месяцев (6 месяцев в подарок),Абонемент УЛЬТРА 9 месяцев (6 месяцев в подарок),C91,15990,"#,##0.00",15990,0.0,zero,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=348,Столица,Абонемент УЛЬТРА 9 месяцев СПЕЦПРЕДЛОЖЕНИЕ,Абонемент УЛЬТРА 9 месяцев СПЕЦПРЕДЛОЖЕНИЕ,C92,9900,"#,##0.00",9900,9.0,thousands_prefix,exact_name,0,2
https://fitnes-imperiya.fitbase.io/ticket/update?id=349,Столица,Абонемент УЛЬТРА 9 месяцев+3 месяца в подарок (Ровио),Абонемент УЛЬТРА 9 месяцев+3 месяца в подарок (Ровио),C93,12990,"#,##0.00",12990,12.0,thousands_prefix,exact_name,0,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=350,Столица,Пробное посещение АКВА,Пробное посещение АКВА,C102,500,"#,##0.00",500,500.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=351,Столица,Разовое посещение АКВА,Разовое посещение АКВА,C103,450,"#,##0.00",450,450.0,equal,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=352,Столица,"Студенческий абонемент 4 месяца 6 900,00","Студенческий абонемент 4 месяца 6 900,00",C104,6900,"#,##0.00",6900,6.0,thousands_prefix,exact_name,0,26
https://fitnes-imperiya.fitbase.io/ticket/update?id=353,Столица,Студенческий дневной абонемент 9 месяцев,Студенческий дневной абонемент 9 месяцев,C105,8900,"#,##0.00",8900,8.0,thousands_prefix,exact_name,0,2
https://fitnes-imperiya.fitbase.io/ticket/update?id=354,Столица,Студенческий дневной абонемент 9 месяцев (посещение клуба до 17:,Студенческий дневной абонемент 9 месяцев (посещение клуба до 17:00),C106,8900,"#,##0.00",8900,8.0,thousands_prefix,unique_short_truncated_suffix,1,6
https://fitnes-imperiya.fitbase.io/ticket/update?id=355,Столица,СУБАРЕНДА 10 посещений,СУБАРЕНДА 10 посещений,C107,13000,"#,##0.00",13000,13.0,thousands_prefix,exact_name,0,1
https://fitnes-imperiya.fitbase.io/ticket/update?id=356,Столица,СУБАРЕНДА 12 посещений,СУБАРЕНДА 12 посещений,C108,20000,"#,##0.00",20000,20.0,thousands_prefix,exact_name,5,157
https://fitnes-imperiya.fitbase.io/ticket/update?id=357,Столица,СУБАРЕНДА 15 посещений,СУБАРЕНДА 15 посещений,C109,20000,"#,##0.00",20000,22.0,other,exact_name,2,131
https://fitnes-imperiya.fitbase.io/ticket/update?id=358,Столица,СУБАРЕНДА 20 посещений,СУБАРЕНДА 20 посещений,C110,22500,"#,##0.00",22500,22.0,thousands_prefix,exact_name,0,2
https://fitnes-imperiya.fitbase.io/ticket/update?id=359,Столица,СУБАРЕНДА 8 посещений,СУБАРЕНДА 8 посещений,C111,15000,"#,##0.00",15000,15.0,thousands_prefix,exact_name,1,45
https://fitnes-imperiya.fitbase.io/ticket/update?id=360,Столица,СУБАРЕНДА безлимит,СУБАРЕНДА безлимит,C112,28000,"#,##0.00",28000,28.0,thousands_prefix,exact_name,1,103
https://fitnes-imperiya.fitbase.io/ticket/update?id=361,Столица,СУБАРЕНДА безлимит неделя Савостьянова Ксения,СУБАРЕНДА безлимит неделя Савостьянова Ксения,C113,3000,"#,##0.00",3000,3.0,thousands_prefix,exact_name,0,0
https://fitnes-imperiya.fitbase.io/ticket/update?id=362,Столица,СУБАРЕНДА безлимит Савостьянова Ксения,СУБАРЕНДА безлимит Савостьянова Ксения,C114,10000,"#,##0.00",10000,10.0,thousands_prefix,exact_name,0,0
